reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
acb8028b-0af7-4a88-9dd8-21cd66de2f8f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"EXCHANGE PALING BURUK. KALO LOKAL MENDING KE INDODAX, PLUANG, TOKOCRYPTO.. GLOBAL TETAP BINANCE.. APAAN DAH GAP PASAR JAUH BANGET NJERR, YANG ADA BUNTUNG DULUAN DIDAPAT HHHH.",1,0,4.1.10,2025-02-02 23:20:05,"Halo Sobat Reku! Mohon maaf atas ketidaknyamannya. untuk Harga Aset Kripto di Reku dipengaruhi oleh seluruh transaksi pengguna Reku itu sendiri ya dan untuk setiap Exchange pasti ada perbedaan namun tidak akan terlalu jauh ya. Kalau ada pertanyaan lain, silakan hubungi kita melalui http://reku.id/livechat ya Kak. 😊",2025-02-02 23:43:02,4.1.10
b55ff2a5-1237-4ba5-b04b-7b64e22caee3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Saran kedepanya untuk login lupa sandi lebih dipermudah lagi terimakasih,4,0,4.1.09,2025-02-02 11:49:01,"Hai Sobat Reku! Terkait kendalanya, bisa langsung lakukan reset password atau perubahan kata sandi ya. Untuk caranya, bisa dilihat di link: https://reku.id/help/cara-reset-password Kak. Kalau ada kendala, bisa hubungi kita di www.reku.id/livechat ya supaya kita bisa segera bantu. Terima kasih, semoga sehat selalu. 😊",2025-02-02 14:10:08,4.1.09
bb324079-3db4-4480-b3f5-0f8863a0cc27,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"ubur-ubur ikan lele, Reku mantep le",5,0,4.1.10,2025-02-01 16:51:42,"Halo Sobat Reku! Terima kasih atas penilaian bintang 5 nya ya. Senang rasanya Reku bisa memberikan kesan yang menyenangkan untuk Kakak. Reku juga akan terus berupaya untuk berikan pelayanan terbaik demi kenyamanan, kemudahan dan keamanan dalam bertransaksi. Semoga sehat selalu ya kak.😊",2025-02-01 17:23:22,4.1.10
f7660193-5b82-4ce0-8d06-3a69fdf8090d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"CEX HINA ,CEUTOMER SERVICE MAGANG,GAADA UPDATE UDAH KAYA MAU BANGGKURT ,GUE SARANIN JANGAN PAKE REKU .",1,0,,2025-02-01 16:49:16,"Halo Sobat Reku! Kita turut sedih dengan ulasan yang Kakak berikan. Agar transaksi Deposit Aset Kripto ke Reku tidak terkendala, pastikan Kakak menggunakan jaringan yang sudah tersedia di Reku ya. Kalau ada pertanyaan lain, silakan hubungi kita melalui http://reku.id/livechat ya Kak.",2025-02-01 17:18:31,
9e2728ef-ef36-4edb-8659-46887aae27aa,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok,5,0,4.1.10,2025-02-01 12:36:59,"Halo Sobat Reku! Terima kasih atas penilaian bintang 5 nya ya. Senang rasanya kakak puas suka pakai aplikasi Reku. Reku juga akan terus berupaya untuk berikan pelayanan terbaik demi kenyamanan, kemudahan dan keamanan dalam bertransaksi. Semoga sehat selalu ya kak.😊",2025-02-01 15:28:58,4.1.10
fe74c9b5-7aa5-4c95-8f5a-6499e90c9c62,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Baik,5,0,4.1.10,2025-01-31 14:55:26,"Halo Sobat Reku! Terima kasih atas penilaian penuh nya ya. Senang rasanya kakak puas suka pakai aplikasi Reku. Reku juga akan terus berupaya untuk berikan pelayanan terbaik demi kenyamanan, kemudahan dan keamanan dalam bertransaksi. Semoga selalu cuan transaksi di Reku ya kak .😊",2025-01-31 14:57:45,4.1.10
694eaaa2-39d0-477b-ad6b-9af978c9a440,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mntap,5,0,4.1.10,2025-01-31 08:28:06,"Halo Sobat Reku! Terima kasih atas penilaian bintang 5 nya ya. Senang rasanya kakak puas suka pakai aplikasi Reku. Reku juga akan terus berupaya untuk berikan pelayanan terbaik demi kenyamanan, kemudahan dan keamanan dalam bertransaksi. Semoga sehat selalu ya kak.😊",2025-01-31 09:43:23,4.1.10
a4fc92ed-0c3e-463f-ae97-580965ec2811,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus buat belajar,5,0,4.1.10,2025-01-30 19:20:26,"Halo Sobat Reku! Terima kasih atas penilaian bintang 5 nya ya. Senang rasanya bisa memberikan kesan baik untuk Kakak. Reku juga akan terus berupaya untuk berikan pelayanan terbaik demi kenyamanan, kemudahan dan keamanan dalam bertransaksi. Semoga sehat selalu ya kak.😊",2025-01-30 21:50:17,4.1.10
0e09496d-9fb6-48b1-95c3-4ab8b0657526,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,saya kasih 5bintang untuk aplikasi ini karena saya masih punya akun aktif selama ini semoga bisa saya manfaatkan untuk menambah modal usaha saya🙏,5,0,4.1.10,2025-01-29 17:59:23,"Halo Sobat Reku! Terima kasih atas penilaian bintang 5 nya ya. Senang rasanya kakak puas suka pakai aplikasi Reku. Reku juga akan terus berupaya untuk berikan pelayanan terbaik demi kenyamanan, kemudahan dan keamanan dalam bertransaksi. Semoga sehat selalu ya kak.😊",2025-01-29 21:08:34,4.1.10
ccda171d-f406-4313-8c21-57d0388a3ea6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,reku biaya penarikan uang paling mahal diantara aplikasi yg lain 🥲,2,0,4.1.10,2025-01-29 14:36:46,"Halo Sobat Reku! Kita turut sedih atas penilaian yang Kakak berikan untuk Reku. Kita informasikan, untuk biaya penarikan saldo IDR itu gratis dari pihak Reku ya Kak, namun akan dikenakan biaya admin dari pihak bank sebesar Rp.6.500 ya. Kakak bisa hubungi kita melalui LiveChat untuk informasi lebih detailnya ya. 😊",2025-01-29 15:57:15,4.1.10
786f867f-4193-44ac-880a-ca6c9bf604af,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Apk nya bagus mudah di pahami bagi pemula yg belajar invest crypto,5,0,4.1.10,2025-01-29 09:35:38,"Halo Sobat Reku! Terima kasih atas penilaian baik dan apresiasinya ya! Senang rasanya Reku bisa memberikan pengalaman bertransaksi yang menyenangkan untuk Kakak. Reku akan terus berupaya untuk berikan pelayanan terbaik demi kenyamanan, kemudahan dan keamanan dalam bertransaksi. Semoga, investasi Kakak di Reku selalu Cuan ya.😊",2025-01-29 12:45:35,4.1.10
8320c96c-38aa-4039-b4d5-2c76cad3b36e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Dompet di bank Sampoerna, tapi kalau pencairan dana ke bank Sampoerna juga kena biaya transfer. Mungkin ke depan bisa bekerja sama dengan bank digital lain agar bisa meringankan beban transfer.",3,0,4.1.10,2025-01-28 19:56:59,"Hai Sobat Reku, Kita turut sedih buat penilaiannya ya kak. Kita informasikan Untuk biaya Withdraw IDR dari Reku itu gratis ya kak , tapi ada biaya admin transfer antar bank sebesar Rp6.500,- . Kalau ada yang ingin ditanya bisa langsung ke livechat kita ya kak di http://reku.id/livechat .Terima kasih. 😊",2025-01-28 21:40:43,4.1.10
282cd7cf-acb1-4002-b72e-ab6845610e48,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Nicee,5,0,4.1.10,2025-01-28 19:22:32,"Halo Sobat Reku! Terima kasih atas penilaian bintang 5 nya ya. Senang rasanya kakak puas suka pakai aplikasi Reku. Reku juga akan terus berupaya untuk berikan pelayanan terbaik demi kenyamanan, kemudahan dan keamanan dalam bertransaksi. Semoga sehat selalu ya kak.😊",2025-01-28 21:37:07,4.1.10
8754cba4-1901-467b-ba33-484d2ee4afdc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Mudah di gunakan, biaya transfer murah. Cuma koin crypto kurang banyak..",5,0,4.1.10,2025-01-28 19:03:44,"Halo Sobat Reku! Terima kasih atas penilaian bintang 5 nya ya. Senang rasanya kakak puas suka pakai aplikasi Reku. Reku juga akan terus berupaya untuk berikan pelayanan terbaik demi kenyamanan, kemudahan dan keamanan dalam bertransaksi. Semoga sehat selalu ya kak.😊",2025-01-28 21:36:59,4.1.10
02ac5e94-0223-47ae-ae83-7612367a827a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,saya tutup aja aplikasi ini karena proses tradingnya berjalan lambat,1,0,4.1.06,2025-01-28 06:43:42,"Halo Sobat Reku! Kita turut sedih untuk penilaian yang diberikan. Jika dalam bertransaksi kakak ingin cepat terproses dan instan kakak bisa menggunakan mode Lightning ya ,jika ada kendala atau pertanyaan lebih lanjut bisa hubungi www.reku.id/livechat ya. 😊",2025-01-28 07:44:50,4.1.06
9cac3c17-a837-4d99-8faa-1fe3a16330a0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,2,0,4.1.10,2025-01-28 01:13:29,"Halo Sobat Reku! Kita turut sedih untuk penilaian yang diberikan. Jika berkenan kakak bisa mengubah penilaian sebelumnya apabila kakak puas dan suka memakai aplikasi Reku ya, agar kita juga akan terus berupaya untuk berikan pelayanan terbaik demi kenyamanan, kemudahan dan keamanan dalam bertransaksi. Semoga sehat selalu ya kak.😊",2025-01-28 02:13:51,4.1.10
19991548-07f5-4d63-90e4-0885f09cbd1d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap 👌,5,0,4.1.10,2025-01-27 21:26:21,"Halo Sobat Reku! Terima kasih atas penilaian bintang 5 nya ya. Senang rasanya kakak puas suka pakai aplikasi Reku. Reku juga akan terus berupaya untuk berikan pelayanan terbaik demi kenyamanan, kemudahan dan keamanan dalam bertransaksi. Semoga sehat selalu ya kak.😊",2025-01-27 23:14:45,4.1.10
c649fef9-9d94-4bc7-bd97-904a1e94a81d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,5,0,4.1.10,2025-01-27 20:05:41,"Halo Sobat Reku! Terima kasih atas penilaian bintang 5 nya ya. Senang rasanya kakak puas suka pakai aplikasi Reku. Reku juga akan terus berupaya untuk berikan pelayanan terbaik demi kenyamanan, kemudahan dan keamanan dalam bertransaksi. Semoga sehat selalu ya kak.😊",2025-01-27 23:14:42,4.1.10
d46b27a0-6e1d-4381-bdf8-8105b8fe8df1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"biaya transfer koin ke wallet lain gila SANGAT MAHAL bgt.., jauh berbeda dengan warung sebelah..",1,0,,2025-01-26 23:22:03,"Hai Sobat Reku! Kita turut sedih buat penilaiannya. Kita informasikan ya kak Kirim aset kripto ke eksternal Reku dikenakan biaya blockchain dan dibayarkan kepada miner blockchain, bukan kepada Reku. Biaya akan berbeda dan dapat berubah sesuai dengan kepadatan jaringan ya kak. Kalau ada pertanyaan, bisa hubungi reku.id/livechat ya. 😊",2025-01-26 23:32:54,
87fc29c9-6d10-4c10-9ff1-c9a5fe3109a3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Dari 2021 -2025 Rekeningku ( Reku ) 👍👍👍,5,0,4.1.10,2025-01-26 18:57:00,"Halo Sobat Reku! Terima kasih atas penilaian bintang 5 nya ya. Senang rasanya kakak puas suka pakai aplikasi Reku. Reku juga akan terus berupaya untuk berikan pelayanan terbaik demi kenyamanan, kemudahan dan keamanan dalam bertransaksi. Semoga sehat selalu ya kak.😊",2025-01-26 23:11:44,4.1.10
bf576b9c-af18-472e-a5d3-6e98027d02dd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good app,5,0,4.1.10,2025-01-26 04:59:53,"Halo Sobat Reku! Terima kasih atas penilaian baik dan apresiasinya ya! Senang rasanya kakak puas dengan pelayanan kami. Reku akan terus berupaya untuk berikan pelayanan terbaik demi kenyamanan, kemudahan dan keamanan dalam bertransaksi. Semoga sehat selalu ya kak.😊",2025-01-26 08:15:41,4.1.10
f6960177-a97f-4451-ad9d-f49eac3ccc4d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap,5,0,4.1.10,2025-01-25 22:09:25,"Halo Sobat Reku! Terima kasih atas penilaian baik dan apresiasinya ya! Senang rasanya kakak puas dengan pelayanan kami. Reku akan terus berupaya untuk berikan pelayanan terbaik demi kenyamanan, kemudahan dan keamanan dalam bertransaksi. Semoga sehat selalu ya kak.😊",2025-01-25 22:51:25,4.1.10
27db4049-6a31-4c4d-a5ab-7d218a349364,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Mantabbbbb,,. Sy lbh suka reku drpd apk sejenis,, topppp",5,0,,2025-01-25 19:53:47,"Halo Sobat Reku! Terima kasih atas penilaian baik dan apresiasinya ya! Senang rasanya kakak puas dengan pelayanan kami. Reku akan terus berupaya untuk berikan pelayanan terbaik demi kenyamanan, kemudahan dan keamanan dalam bertransaksi. Semoga sehat selalu ya kak.😊",2025-01-25 22:51:17,
